Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
15939897,2012-10-19 08:18:00.000000113,10.0,2012-10-19 08:18:00 UTC,-74.00148,40.731037,-73.98056,40.751022,1
3540728,2009-04-26 02:38:00.000000178,28.9,2009-04-26 02:38:00 UTC,-73.99065300000001,40.736298,-73.82593299999999,40.74819,1
48601427,2014-11-17 15:46:10.0000001,77.5,2014-11-17 15:46:10 UTC,-73.981646,40.76218,-74.17734300000001,40.690764,2
48282872,2013-07-19 22:38:51.0000004,9.5,2013-07-19 22:38:51 UTC,-74.007638,40.740978000000005,-73.989788,40.765429,1
44815262,2013-05-13 22:12:58.0000002,4.0,2013-05-13 22:12:58 UTC,-73.977195,40.750068,-73.983081,40.742078,1
15558860,2012-06-19 18:03:32.0000004,16.5,2012-06-19 18:03:32 UTC,-73.988355,40.747632,-74.006902,40.70783,1
48566610,2010-05-06 22:13:23.0000002,3.7,2010-05-06 22:13:23 UTC,-73.989774,40.729524,-73.98392199999999,40.738133000000005,1
41731992,2011-07-26 19:59:21.0000003,9.3,2011-07-26 19:59:21 UTC,-73.97643199999999,40.785858000000005,-73.94821,40.824282,2
44724743,2014-10-20 18:04:00.000000174,6.0,2014-10-20 18:04:00 UTC,-73.959097,40.775047,-73.973837,40.782972,1
16828895,2011-07-26 07:59:00.000000183,15.7,2011-07-26 07:59:00 UTC,-74.015012,40.716525,-73.977108,40.745465,5
10417625,2011-08-22 14:16:00.0000003,7.3,2011-08-22 14:16:00 UTC,-73.963513,40.766898,-73.97571500000001,40.76504,1
43020779,2011-05-04 11:19:36.0000001,10.1,2011-05-04 11:19:36 UTC,-74.007645,40.743211,-73.984637,40.763266,2
17718171,2009-08-14 13:05:00.00000069,5.3,2009-08-14 13:05:00 UTC,-73.979123,40.75276,-73.979123,40.75276,2
39274415,2012-12-21 02:08:00.00000011,4.0,2012-12-21 02:08:00 UTC,-73.984995,40.755352,-73.988887,40.756922,2
10942653,2015-04-03 16:41:04.0000006,16.5,2015-04-03 16:41:04 UTC,-74.00587463378906,40.75017547607422,-73.99425506591797,40.72467422485352,1
8150808,2012-05-12 18:55:54.0000001,6.9,2012-05-12 18:55:54 UTC,-73.973037,40.795097,-73.95142,40.793543,1
16412132,2009-08-05 16:21:27.0000006,6.1,2009-08-05 16:21:27 UTC,-73.987734,40.762249,-73.996157,40.753524,1
15043326,2009-04-11 01:49:00.000000102,4.9,2009-04-11 01:49:00 UTC,-73.988023,40.71989,-73.99090699999999,40.727973,6
52519078,2013-04-02 21:03:00.000000209,9.5,2013-04-02 21:03:00 UTC,-73.976277,40.763882,-73.97341,40.796157,1
10037530,2014-06-15 13:59:29.0000003,9.0,2014-06-15 13:59:29 UTC,-73.966831,40.752873,-73.968958,40.769085,2
36091291,2010-03-10 00:20:00.000000115,6.1,2010-03-10 00:20:00 UTC,-73.990262,40.725162,-73.99603,40.738622,4
49184280,2013-07-23 21:38:00.00000064,7.5,2013-07-23 21:38:00 UTC,-73.973252,40.7635,-73.982957,40.75867,2
55043628,2010-06-08 18:03:00.00000077,17.7,2010-06-08 18:03:00 UTC,-73.96125500000001,40.77136,-74.007798,40.705567,1
34786756,2013-12-07 11:32:00.000000155,8.5,2013-12-07 11:32:00 UTC,-73.974687,40.75171,-73.959725,40.764287,1
6139252,2010-11-05 09:29:00.000000204,6.1,2010-11-05 09:29:00 UTC,-73.982575,40.739637,-73.97466,40.756365,1
28796586,2009-03-20 23:21:38.0000004,8.6,2009-03-20 23:21:38 UTC,-74.008332,40.714441,-74.003218,40.733072,2
45359004,2013-04-22 19:26:23.0000004,7.5,2013-04-22 19:26:23 UTC,-73.971385,40.758038,-73.956336,40.768027,2
49516441,2014-09-21 00:02:00.000000249,14.5,2014-09-21 00:02:00 UTC,-73.989192,40.745067,-73.99991800000001,40.716717,1
33135219,2013-10-16 00:04:38.0000002,7.0,2013-10-16 00:04:38 UTC,-73.99219599999999,40.748736,-73.992837,40.756804,1
3181355,2013-01-05 19:53:00.000000174,14.0,2013-01-05 19:53:00 UTC,-73.954722,40.769795,-73.958747,40.744207,1
10807825,2013-10-24 03:36:40.0000001,142.0,2013-10-24 03:36:40 UTC,-73.260638,41.136279,-73.260667,41.136254,1
7395850,2014-11-22 23:23:08.0000003,19.0,2014-11-22 23:23:08 UTC,-74.004177,40.74232,-73.97685200000001,40.788635,1
13344685,2010-03-14 03:42:00.00000032,8.1,2010-03-14 03:42:00 UTC,-74.001355,40.731173,-73.974703,40.743865,1
54404598,2011-05-16 09:08:00.00000025,4.5,2011-05-16 09:08:00 UTC,-73.98605500000001,40.746497,-73.994537,40.738948,1
31492726,2014-08-27 02:21:40.0000001,11.0,2014-08-27 02:21:40 UTC,-73.988551,40.764271,-73.970314,40.79914,1
8860823,2014-12-18 19:13:45.0000002,8.0,2014-12-18 19:13:45 UTC,-73.99580999999999,40.724978,-73.98325899999999,40.742072,1
324312,2013-09-13 11:29:00.00000064,7.5,2013-09-13 11:29:00 UTC,-73.99048499999999,40.734697,-74.00405,40.740447,1
7324171,2010-05-19 10:37:11.0000003,30.9,2010-05-19 10:37:11 UTC,-74.00945899999999,40.7382,-73.87331,40.774345,1
30759922,2013-09-28 23:02:19.0000002,9.0,2013-09-28 23:02:19 UTC,0.0,0.0,0.0,0.0,1
2123679,2014-11-18 20:30:00.00000078,8.5,2014-11-18 20:30:00 UTC,-73.976575,40.755212,-73.958013,40.770402,1
34229041,2014-03-20 19:09:20.0000001,19.0,2014-03-20 19:09:20 UTC,-73.953366,40.771652,-73.98901500000001,40.769241,2
38579237,2011-01-13 22:55:00.00000027,11.7,2011-01-13 22:55:00 UTC,-74.008553,40.716667,-73.971558,40.686672,2
24593190,2010-06-25 19:02:00.00000051,5.3,2010-06-25 19:02:00 UTC,-73.978412,40.762928,-73.96555699999999,40.758632,1
2097629,2015-01-06 14:00:36.0000002,4.0,2015-01-06 14:00:36 UTC,-73.99356842041014,40.74710083007813,-73.99193572998048,40.7423210144043,1
36270363,2012-12-08 20:52:00.000000279,13.5,2012-12-08 20:52:00 UTC,-73.96661999999999,40.757463,-73.989822,40.723117,2
23449343,2009-07-25 21:10:00.00000082,7.3,2009-07-25 21:10:00 UTC,-74.001855,40.741095,-73.985033,40.728962,1
49411782,2013-11-25 16:04:25.0000005,22.5,2013-11-25 16:04:25 UTC,-73.985621,40.778256,-74.01339499999999,40.715405,1
35265668,2014-05-10 22:58:00.0000002,10.0,2014-05-10 22:58:00 UTC,-73.982158,40.775057,-73.952198,40.781325,1
46301816,2010-08-31 17:01:47.0000002,4.9,2010-08-31 17:01:47 UTC,-73.788172,40.641383000000005,-73.773934,40.673144,1
10218266,2011-10-11 16:11:15.0000004,9.3,2011-10-11 16:11:15 UTC,-73.993616,40.755615,-73.977815,40.787984,1
20581950,2013-12-12 13:30:41.0000002,16.0,2013-12-12 13:30:41 UTC,0.0,0.0,0.0,0.0,1
36114710,2010-02-25 17:26:26.0000003,7.7,2010-02-25 17:26:26 UTC,-73.96476700000001,40.760134,-73.986234,40.741783,1
39662883,2012-07-09 12:54:00.00000060,4.5,2012-07-09 12:54:00 UTC,-74.001092,40.731475,-73.994957,40.740005,1
22005969,2011-12-02 09:45:40.0000004,6.1,2011-12-02 09:45:40 UTC,-73.9556,40.7831,-73.9747,40.7831,1
35273310,2009-06-25 22:53:36.0000002,7.3,2009-06-25 22:53:36 UTC,-73.989032,40.745494,-73.994382,40.725841,1
30058765,2012-02-27 16:17:27.0000001,6.9,2012-02-27 16:17:27 UTC,-73.996498,40.763245,-73.99708100000001,40.742018,1
14373355,2015-05-02 19:35:52.00000011,6.5,2015-05-02 19:35:52 UTC,-73.95486450195312,40.77344131469727,-73.96585845947266,40.7630271911621,1
12654086,2012-04-02 19:51:00.00000017,9.7,2012-04-02 19:51:00 UTC,-73.99361800000001,40.74705,-73.961458,40.76035,5
53386814,2011-12-31 08:36:00.00000029,10.1,2011-12-31 08:36:00 UTC,-73.988232,40.746097,-73.991587,40.727042,1
42028390,2013-10-24 06:28:18.0000003,57.33,2013-10-24 06:28:18 UTC,-73.782533,40.64457,-73.977298,40.754115000000006,2
48196585,2012-01-08 07:18:07.0000001,6.1,2012-01-08 07:18:07 UTC,-73.99373299999999,40.736135,-73.99053,40.756482,1
34390632,2010-12-23 08:57:00.00000023,10.9,2010-12-23 08:57:00 UTC,-73.874282,40.734938,-73.878963,40.724767,4
35514937,2012-12-25 14:06:00.000000115,6.0,2012-12-25 14:06:00 UTC,-73.95836700000001,40.800242,-73.94994,40.802155,1
31051336,2015-06-17 21:00:45.00000010,6.5,2015-06-17 21:00:45 UTC,-73.97139739990234,40.75773239135742,-73.9803466796875,40.74533462524415,2
48193000,2011-09-27 14:28:00.00000080,7.7,2011-09-27 14:28:00 UTC,-73.98440500000001,40.780292,-73.997153,40.76246,1
46514385,2013-03-19 20:50:00.00000055,9.5,2013-03-19 20:50:00 UTC,-73.98621800000001,40.762287,-73.9651,40.791052,5
3755252,2012-08-03 12:31:00.000000126,18.9,2012-08-03 12:31:00 UTC,-73.97066,40.760937,-74.01033699999999,40.707707,1
45815434,2012-03-01 21:30:00.00000070,34.9,2012-03-01 21:30:00 UTC,-73.873075,40.774195,-73.99154200000001,40.744072,1
31651180,2009-01-20 22:19:00.000000105,5.7,2009-01-20 22:19:00 UTC,-74.000093,40.73288,-73.98567299999999,40.735165,1
20702657,2013-10-11 09:03:00.00000065,25.0,2013-10-11 09:03:00 UTC,-73.86679000000001,40.770907,-73.956462,40.70873,1
10682400,2012-03-30 07:49:00.000000175,49.8,2012-03-30 07:49:00 UTC,-73.978875,40.762572,-73.865255,40.733755,1
38776450,2011-07-17 00:11:00.00000028,5.3,2011-07-17 00:11:00 UTC,-73.995627,40.754397,-73.996678,40.763018,1
16413383,2014-05-03 14:57:42.0000004,9.5,2014-05-03 14:57:42 UTC,-73.971982,40.754221,-73.94953000000001,40.784715000000006,1
39686140,2013-11-27 08:19:00.00000063,5.5,2013-11-27 08:19:00 UTC,-74.016038,40.715462,-74.01128,40.72159,5
39403732,2010-11-30 12:46:52.0000001,6.1,2010-11-30 12:46:52 UTC,-74.00626,40.741373,-73.994457,40.755799,1
19778974,2014-01-19 16:59:00.000000204,6.5,2014-01-19 16:59:00 UTC,-73.95088,40.779052,-73.964862,40.77265,2
49230079,2014-02-14 18:35:51.0000003,9.0,2014-02-14 18:35:51 UTC,-74.012236,40.715122,-74.005503,40.736866,1
13675261,2012-12-01 01:42:00.0000005,9.0,2012-12-01 01:42:00 UTC,-74.00618,40.733662,-74.014155,40.71317,1
48131892,2013-10-03 13:49:18.0000001,14.5,2013-10-03 13:49:18 UTC,-73.961287,40.78026,-73.978236,40.757977,1
44276386,2010-09-07 19:52:29.0000002,4.1,2010-09-07 19:52:29 UTC,-73.95733299999999,40.782778,-73.952388,40.799628000000006,1
2981158,2011-10-21 17:25:42.0000001,15.7,2011-10-21 17:25:42 UTC,-73.995871,40.726374,-73.969341,40.749728000000005,2
46312284,2011-11-23 13:07:01.0000001,23.7,2011-11-23 13:07:01 UTC,-73.947197,40.776031,-74.000529,40.747696000000005,1
24488944,2011-12-11 01:23:01.0000003,7.3,2011-12-11 01:23:01 UTC,-73.979275,40.776744,-73.989102,40.755872,1
4156001,2013-02-24 01:10:33.0000002,8.5,2013-02-24 01:10:33 UTC,-74.00604,40.742209,-73.983769,40.741566,2
30879050,2009-01-28 17:03:21.0000001,19.9,2009-01-28 17:03:21 UTC,-73.988155,40.76467,-73.939189,40.816287,1
7121296,2014-02-10 07:18:00.00000033,10.5,2014-02-10 07:18:00 UTC,-73.951452,40.769735,-73.97784300000001,40.75792,1
22632843,2015-01-28 10:13:31.0000004,15.5,2015-01-28 10:13:31 UTC,-73.9861068725586,40.726600646972656,-73.96499633789062,40.76741027832031,1
53844200,2012-09-12 12:46:00.00000027,36.0,2012-09-12 12:46:00 UTC,0.0,0.0,0.0,0.0,1
28404773,2009-01-23 17:56:00.00000036,4.9,2009-01-23 17:56:00 UTC,0.0,0.0,0.0,0.0,1
52109640,2010-03-23 12:44:06.0000005,6.1,2010-03-23 12:44:06 UTC,-73.995936,40.725337,-73.992305,40.743723,1
34629717,2010-05-20 00:56:00.00000074,10.1,2010-05-20 00:56:00 UTC,-73.862883,40.730575,-73.91225,40.726467,3
35796249,2014-05-08 22:01:43.0000004,14.0,2014-05-08 22:01:43 UTC,-73.960555,40.781455,-73.943975,40.823819,1
8680743,2009-02-21 13:42:33.0000004,13.7,2009-02-21 13:42:33 UTC,-73.978599,40.777735,-74.004746,40.734840000000005,1
26175494,2015-03-03 22:04:05.0000004,8.5,2015-03-03 22:04:05 UTC,-74.00666046142578,40.7441291809082,-73.99903106689453,40.76074981689453,5
38340397,2010-03-19 09:10:00.00000096,34.8,2010-03-19 09:10:00 UTC,-73.97494300000001,40.756965,-73.86160799999999,40.768265,1
32662015,2014-10-14 18:44:44.0000003,17.5,2014-10-14 18:44:44 UTC,-73.997215,40.755437,-73.96531,40.75516,2
39497422,2015-05-16 22:11:14.0000003,8.0,2015-05-16 22:11:14 UTC,-73.96823120117188,40.7867431640625,-73.98213958740234,40.76874542236328,1
15226290,2012-03-16 06:55:36.0000001,5.3,2012-03-16 06:55:36 UTC,-73.992492,40.758815000000006,-74.006401,40.74142,1
18473596,2012-05-23 03:24:00.00000030,4.1,2012-05-23 03:24:00 UTC,-73.92787,40.744813,-73.913825,40.744712,1
7381998,2009-12-20 01:04:25.0000002,5.7,2009-12-20 01:04:25 UTC,-73.972489,40.786516,-73.956082,40.781486,2
4413573,2013-02-06 20:49:56.0000001,6.5,2013-02-06 20:49:56 UTC,-73.963121,40.772025,-73.97919,40.771973,1
18739887,2014-04-28 18:16:00.000000163,8.5,2014-04-28 18:16:00 UTC,-73.967015,40.772637,-73.97774,40.758092,1
6206283,2011-05-30 08:37:56.0000002,49.8,2011-05-30 08:37:56 UTC,-73.99170699999999,40.770374,-73.786539,40.639166,1
17899234,2009-11-17 18:56:15.0000002,7.3,2009-11-17 18:56:15 UTC,-73.978792,40.762009,-73.961179,40.761698,1
20776177,2010-10-14 15:54:00.000000102,7.3,2010-10-14 15:54:00 UTC,-73.98722,40.738207,-73.987468,40.7204,1
47133787,2012-11-08 23:05:40.0000003,12.5,2012-11-08 23:05:40 UTC,-73.983347,40.761474,-73.992496,40.731679,1
17258647,2014-03-22 14:12:10.0000003,8.0,2014-03-22 14:12:10 UTC,-73.978636,40.762346,-73.973967,40.750753,2
48049518,2011-07-28 14:32:33.0000002,14.5,2011-07-28 14:32:33 UTC,-73.966477,40.773232,-74.000635,40.747555,1
12209205,2012-12-30 14:51:34.0000001,8.5,2012-12-30 14:51:34 UTC,-73.985621,40.767994,-73.981603,40.758619,2
44884002,2009-05-21 13:27:00.00000081,8.9,2009-05-21 13:27:00 UTC,-73.973515,40.79252,-73.982612,40.762867,1
36557398,2010-07-17 10:00:54.0000003,12.1,2010-07-17 10:00:54 UTC,-73.95649499999999,40.784118,-73.99046,40.740026,1
52592020,2010-01-17 12:23:00.000000134,3.7,2010-01-17 12:23:00 UTC,-73.954927,40.789162,-73.959485,40.783002,1
41651048,2009-09-09 19:30:52.0000003,8.5,2009-09-09 19:30:52 UTC,-73.988504,40.742916,-74.01008399999999,40.714592,1
37688933,2012-04-19 18:54:00.000000171,10.1,2012-04-19 18:54:00 UTC,-73.99026500000001,40.746623,-73.98419799999999,40.726352,1
2820569,2010-08-31 02:19:22.0000001,17.3,2010-08-31 02:19:22 UTC,-74.008539,40.734483,-73.96540300000001,40.75836,2
2400152,2011-05-20 14:03:40.0000001,26.1,2011-05-20 14:03:40 UTC,-73.782128,40.64475,-73.928999,40.682812,2
7158155,2013-12-26 17:17:00.000000120,5.5,2013-12-26 17:17:00 UTC,-73.993677,40.746937,-74.00348000000001,40.732332,1
3398296,2010-09-22 16:41:00.000000135,10.1,2010-09-22 16:41:00 UTC,-73.99323199999999,40.751877,-73.97414300000001,40.788798,1
55369841,2015-03-03 15:09:13.0000006,7.5,2015-03-03 15:09:13 UTC,-73.95408630371094,40.76371383666992,-73.95494079589844,40.77073669433594,5
1056614,2015-05-14 18:07:03.0000006,16.0,2015-05-14 18:07:03 UTC,-73.98863983154298,40.74800109863281,-73.96717834472656,40.77262878417969,1
29991050,2015-05-17 20:12:15.0000002,5.5,2015-05-17 20:12:15 UTC,-73.9973907470703,40.71675109863281,-73.99024200439453,40.71833038330078,2
46227239,2013-05-30 12:47:15.0000003,16.0,2013-05-30 12:47:15 UTC,-73.968424,40.764908,-73.992677,40.748644,1
36546503,2012-03-21 21:39:32.0000001,7.3,2012-03-21 21:39:32 UTC,-73.98061899999999,40.75967,-73.97329,40.784389,1
17849525,2009-02-10 18:30:00.000000137,4.1,2009-02-10 18:30:00 UTC,-73.95354,40.766943,-73.947692,40.775128,5
16135787,2009-01-27 17:53:00.000000248,6.1,2009-01-27 17:53:00 UTC,-73.970015,40.789582,-73.95982,40.7762,1
7918406,2010-02-15 01:43:31.0000003,12.1,2010-02-15 01:43:31 UTC,-73.983251,40.761152,-73.91747600000001,40.742828,1
21993996,2009-09-27 13:31:49.0000003,9.7,2009-09-27 13:31:49 UTC,-73.967454,40.758576,-73.993336,40.752231,1
31278324,2011-03-05 23:59:00.000000104,8.1,2011-03-05 23:59:00 UTC,-73.983613,40.738085,-73.958105,40.773055,1
559178,2009-02-20 08:41:46.0000003,4.9,2009-02-20 08:41:46 UTC,-73.97400999999999,40.744635,-73.97468,40.751511,1
14159301,2009-11-28 16:56:00.00000079,3.7,2009-11-28 16:56:00 UTC,-73.98435,40.748642,-73.980627,40.743757,1
20991394,2011-03-27 00:45:17.0000003,19.3,2011-03-27 00:45:17 UTC,-73.958298,40.717372,-74.014927,40.70938,0
35784165,2011-07-14 22:50:24.0000003,4.5,2011-07-14 22:50:24 UTC,-73.97539599999999,40.752408,-73.973783,40.743841,1
6662288,2011-04-27 19:45:00.00000053,14.9,2011-04-27 19:45:00 UTC,-73.976837,40.755305,-73.91454499999999,40.779755,5
32742456,2014-06-02 10:52:27.0000002,21.0,2014-06-02 10:52:27 UTC,-73.87212,40.774255,-73.94267099999999,40.746578,1
23185330,2011-07-10 11:34:28.0000003,6.1,2011-07-10 11:34:28 UTC,-73.994557,40.750256,-74.000722,40.762767,1
30083950,2014-06-14 01:23:45.0000003,4.5,2014-06-14 01:23:45 UTC,-73.99775799999999,40.756577,-73.98735699999999,40.754572,1
19620128,2010-02-25 12:52:00.000000108,7.7,2010-02-25 12:52:00 UTC,-73.99159300000001,40.749677,-73.983035,40.762022,1
21584768,2010-07-14 16:51:00.000000126,15.7,2010-07-14 16:51:00 UTC,-73.974815,40.752565,-74.01504,40.709812,1
31835317,2013-02-02 13:55:47.0000002,17.5,2013-02-02 13:55:47 UTC,-73.974102,40.791552,-73.93535200000001,40.854763,1
47373855,2012-04-16 15:37:00.00000056,9.3,2012-04-16 15:37:00 UTC,-73.960032,40.776625,-73.982138,40.763472,1
13171982,2015-06-05 18:56:25.0000002,9.0,2015-06-05 18:56:25 UTC,-73.99240112304686,40.74848556518555,-73.99983978271484,40.72844314575195,1
25619197,2014-01-14 22:09:00.000000141,11.5,2014-01-14 22:09:00 UTC,-73.985745,40.76268,-73.98992,40.73285,5
22579390,2014-05-22 22:28:00.000000227,6.0,2014-05-22 22:28:00 UTC,-73.974523,40.78826,-73.9551,40.787592,1
14294746,2010-06-23 08:07:20.0000001,8.9,2010-06-23 08:07:20 UTC,-73.972941,40.744475,-73.963452,40.774348,1
29427046,2009-05-10 21:13:10.0000005,6.9,2009-05-10 21:13:10 UTC,-73.983553,40.747006,-73.963157,40.758505,1
46061485,2015-04-11 15:13:18.0000005,15.0,2015-04-11 15:13:18 UTC,-74.00070190429686,40.74307632446289,-73.9839859008789,40.72711563110352,1
18019627,2011-11-14 18:10:00.00000021,10.5,2011-11-14 18:10:00 UTC,-73.99633,40.732235,-73.961202,40.760585,1
41998540,2011-09-15 18:57:00.000000167,17.3,2011-09-15 18:57:00 UTC,-73.964475,40.77585,-73.982417,40.77091,1
3363078,2013-05-01 22:13:13.0000002,4.5,2013-05-01 22:13:13 UTC,-73.989638,40.730287,-73.987763,40.732302,1
47254033,2015-03-28 12:07:58.0000005,10.0,2015-03-28 12:07:58 UTC,-73.95247650146483,40.777156829833984,-73.96192932128906,40.763919830322266,3
29471877,2009-01-22 10:05:51.0000003,25.85,2009-01-22 10:05:51 UTC,-73.885257,40.773008,-73.969841,40.758779,1
30518439,2012-11-21 07:06:00.00000019,6.5,2012-11-21 07:06:00 UTC,-73.97823000000001,40.745547,-73.972297,40.759325,2
12695743,2014-07-14 22:55:00.000000194,8.5,2014-07-14 22:55:00 UTC,-73.98596500000001,40.726622,-73.97206,40.750792,1
16520176,2010-03-07 17:35:42.0000001,6.9,2010-03-07 17:35:42 UTC,-73.968979,40.757505,-73.951611,40.781803,1
6092857,2013-08-30 08:38:00.000000127,4.5,2013-08-30 08:38:00 UTC,-73.99423,40.756252,-73.99095,40.750525,5
35474400,2010-06-05 18:31:46.0000002,5.7,2010-06-05 18:31:46 UTC,-73.99216899999999,40.725224,-73.992336,40.725015,1
1939761,2009-07-01 19:00:00.0000008,5.3,2009-07-01 19:00:00 UTC,-73.995313,40.744777,-74.00636300000001,40.731667,1
54897739,2011-10-06 07:33:00.00000014,7.7,2011-10-06 07:33:00 UTC,-73.98852,40.72747,-73.969388,40.752763,2
19801297,2012-06-04 10:35:10.0000001,4.9,2012-06-04 10:35:10 UTC,-74.002092,40.717002,-74.00644,40.71424,1
12690416,2011-08-16 23:58:00.000000140,4.9,2011-08-16 23:58:00 UTC,-73.99114,40.73374,-74.001487,40.733733,1
6972909,2009-03-21 16:37:41.0000005,37.3,2009-03-21 16:37:41 UTC,-73.78869,40.636329,-73.884629,40.737732,3
7390789,2015-03-27 21:11:29.0000005,5.0,2015-03-27 21:11:29 UTC,-73.9883804321289,40.778587341308594,-73.9790267944336,40.78218460083008,1
41770914,2013-06-12 19:49:00.000000213,9.5,2013-06-12 19:49:00 UTC,-73.981707,40.730965000000005,-73.988333,40.712967,2
22373726,2012-02-23 21:30:00.000000308,12.1,2012-02-23 21:30:00 UTC,-73.995457,40.725697,-73.980413,40.738637,1
43880267,2009-01-04 23:37:00.00000071,4.5,2009-01-04 23:37:00 UTC,-73.996517,40.725477000000005,-73.990848,40.717257,1
6995245,2015-03-29 18:08:34.0000006,8.5,2015-03-29 18:08:34 UTC,-73.99141693115234,40.750038146972656,-73.98140716552734,40.75212097167969,2
25691347,2010-03-23 14:49:00.000000163,8.5,2010-03-23 14:49:00 UTC,-73.969045,40.754335,-73.983947,40.749018,1
43131522,2014-05-31 14:37:00.00000053,7.5,2014-05-31 14:37:00 UTC,-73.98844,40.731605,-73.992475,40.720845,1
39622552,2013-08-31 02:30:00.00000058,16.5,2013-08-31 02:30:00 UTC,-73.985412,40.718355,-73.949265,40.773137,1
51024381,2012-02-08 11:28:48.0000003,4.1,2012-02-08 11:28:48 UTC,-73.987121,40.738946,-73.991466,40.735136,1
11788902,2012-02-19 20:43:00.000000134,4.9,2012-02-19 20:43:00 UTC,-73.988817,40.774047,-73.978347,40.764792,3
25794902,2013-02-12 17:28:00.000000191,7.0,2013-02-12 17:28:00 UTC,-73.981927,40.768342,-73.991822,40.770783,4
40184137,2009-03-30 18:32:00.000000223,2.9,2009-03-30 18:32:00 UTC,-74.00886,40.71135,-74.01199,40.708283,1
47351033,2012-09-19 19:10:39.0000003,8.0,2012-09-19 19:10:39 UTC,-74.000969,40.741867,-73.993803,40.761898,1
32133324,2010-01-13 13:06:00.00000044,16.5,2010-01-13 13:06:00 UTC,-73.969527,40.754947,-74.008725,40.706328000000006,1
36419250,2009-04-06 18:53:00.000000220,4.9,2009-04-06 18:53:00 UTC,-73.989915,40.733412,-73.98326800000001,40.72628,1
38375700,2014-11-03 15:46:00.000000103,11.5,2014-11-03 15:46:00 UTC,-73.978472,40.772885,-73.95004499999999,40.772245,6
37810214,2011-02-06 00:58:00.000000148,12.5,2011-02-06 00:58:00 UTC,-73.94969499999999,40.772808000000005,-73.96139699999999,40.813232,1
28024658,2011-04-14 07:15:06.0000001,18.5,2011-04-14 07:15:06 UTC,-73.99674399999999,40.685209,-73.985566,40.73995,1
6536067,2011-01-23 17:29:00.000000133,11.7,2011-01-23 17:29:00 UTC,-73.982697,40.767447,-73.980352,40.728613,6
40407716,2014-04-18 20:08:00.00000064,11.5,2014-04-18 20:08:00 UTC,-73.96690699999999,40.766655,-74.000632,40.757715000000005,1
15173476,2015-06-30 23:33:33.0000002,8.5,2015-06-30 23:33:33 UTC,-73.98098754882812,40.762020111083984,-73.9600830078125,40.7705307006836,1
54994436,2011-12-16 08:21:00.000000128,4.5,2011-12-16 08:21:00 UTC,-74.004848,40.737395,-73.997568,40.74462,5
24151090,2014-04-08 15:01:00.00000055,13.5,2014-04-08 15:01:00 UTC,-73.997862,40.735902,-73.979765,40.760877,1
31257643,2009-10-14 09:21:55.0000001,8.9,2009-10-14 09:21:55 UTC,-73.972709,40.744947,-73.94681700000001,40.780333,1
10107693,2011-02-17 18:31:40.0000001,32.5,2011-02-17 18:31:40 UTC,-73.991505,40.750122,-73.861757,40.768391,1
3859438,2012-06-10 06:19:16.0000001,18.9,2012-06-10 06:19:16 UTC,-73.987843,40.759884,-73.939748,40.852391,3
33015456,2012-11-27 10:32:51.0000004,5.5,2012-11-27 10:32:51 UTC,-74.003637,40.723862,-74.00965699999999,40.730527,2
49013585,2010-11-18 22:41:00.000000123,7.7,2010-11-18 22:41:00 UTC,-73.982523,40.739673,-73.988265,40.759368,2
5525760,2012-09-18 15:20:00.000000155,9.5,2012-09-18 15:20:00 UTC,-74.006935,40.743975,-73.985737,40.763365,1
2931261,2013-12-19 09:24:00.00000014,22.0,2013-12-19 09:24:00 UTC,-73.96632199999999,40.757925,-74.00411700000001,40.707335,1
49562701,2014-09-30 20:42:00.000000132,15.0,2014-09-30 20:42:00 UTC,-73.97465,40.75068,-73.91894,40.739277,1
40026777,2014-10-19 02:34:00.00000091,7.5,2014-10-19 02:34:00 UTC,-73.92523800000001,40.762162,-73.917583,40.770455,5
41104960,2010-03-01 14:35:52.0000002,5.3,2010-03-01 14:35:52 UTC,-73.993595,40.73532,-73.998841,40.743064,1
20439701,2009-08-07 17:15:00.00000014,4.5,2009-08-07 17:15:00 UTC,-73.991923,40.754577000000005,-73.988112,40.759563,1
49307589,2010-06-29 15:11:00.00000095,3.7,2010-06-29 15:11:00 UTC,-73.986402,40.756033,-73.990577,40.751,5
9847415,2013-02-21 22:09:38.0000007,6.5,2013-02-21 22:09:38 UTC,-73.994199,40.741144,-73.980239,40.743313,1
22121722,2014-07-23 20:10:00.000000201,14.5,2014-07-23 20:10:00 UTC,-73.994352,40.722832,-73.972837,40.761492,1
33125842,2012-05-20 16:54:00.00000049,7.7,2012-05-20 16:54:00 UTC,-74.009025,40.71372,-74.00712800000001,40.734335,1
5249111,2013-07-30 00:19:00.000000100,39.0,2013-07-30 00:19:00 UTC,-73.987478,40.765467,-73.867352,40.898417,5
5264697,2013-05-22 11:39:17.0000003,22.0,2013-05-22 11:39:17 UTC,-73.987465,40.767877,-74.013702,40.707782,1
44168230,2012-11-24 22:45:02.0000006,11.5,2012-11-24 22:45:02 UTC,-73.944091,40.720066,-73.891892,40.74681,1
29824139,2015-01-21 07:35:08.0000003,19.83,2015-01-21 07:35:08 UTC,-73.91929626464845,40.743412017822266,-73.9872817993164,40.748291015625,1
12297771,2012-02-04 04:10:00.000000115,3.3,2012-02-04 04:10:00 UTC,-73.989568,40.763028000000006,-73.99363699999999,40.761518,1
